@relation pandasdata
@attribute std0 real
@attribute kur0 real
@attribute skew0 real
@attribute q250 real
@attribute q500 real
@attribute q750 real
@attribute std1 real
@attribute kur1 real
@attribute skew1 real
@attribute q251 real
@attribute q501 real
@attribute q751 real
@attribute std2 real
@attribute kur2 real
@attribute skew2 real
@attribute q252 real
@attribute q502 real
@attribute q752 real
@attribute std3 real
@attribute kur3 real
@attribute skew3 real
@attribute q253 real
@attribute q503 real
@attribute q753 real
@attribute std4 real
@attribute kur4 real
@attribute skew4 real
@attribute q254 real
@attribute q504 real
@attribute q754 real
@attribute std5 real
@attribute kur5 real
@attribute skew5 real
@attribute q255 real
@attribute q505 real
@attribute q755 real
@attribute label{circleCCW,circleCW,downSwap,leftSwap,rightSwap,upSwap}
@data
3.6504548966369867,6.782947045010164,-2.5799697807949,-1.58,-0.85,-0.645,2.596555960718516,5.33760342570647,-2.1484902849683496,-1.145,-0.5,0.05,2.6295056569629205,7.578391924833222,-2.341476194195004,-1.08,-0.01,0.56,111.27052939741479,-0.1731251731449781,1.034212230633766,-100.495,-57.5,41.379999999999995,221.9624851764691,5.244794111541986,-2.303852994963484,0.25,73.12,86.935,58.57965931715792,6.160256395420226,2.4132262899611385,-10.0,-3.25,9.625,"leftSwap"
6.560238453854295,3.7336680337249275,-2.043822428316084,-0.8699999999999999,0.08,0.7,4.383263624287272,1.9891285696886092,0.12396837631125399,-0.66,0.15,1.22,4.431151844234935,3.763691977793708,-2.1249738393314055,-0.965,0.02,0.46499999999999997,168.44566684273966,1.8696230030874244,1.6202965673185346,-28.155,-13.31,53.38,201.12677756176814,7.660952872924162,2.7287677430599913,-76.72,-59.25,-25.125,105.7655497967534,1.161716904392338,1.331570837872203,-68.53,-39.44,57.905,"upSwap"
8.725478674275587,3.2129980429755696,-0.9672215446132284,-0.24,-0.08,0.74,8.439199747662832,11.498209617525841,3.1090538718917204,-0.62,-0.2,0.37,8.902151799799116,12.49266307754852,-3.3997614706404398,-1.3050000000000002,0.19,0.665,281.0995405664454,5.945927597913545,2.2838021531700656,-102.435,-32.25,-1.6899999999999995,184.70835478822127,8.610743660065094,2.755425999327497,-57.72,2.62,56.155,118.61459693758887,1.280064473097152,1.5133352291649178,-65.625,-55.81,35.41,"upSwap"
5.75333170556728,4.28113794131714,-2.042584774157151,-0.19,0.24,1.04,3.9166375277538164,11.606375554832635,3.1560647419041596,-0.45999999999999996,0.11,0.84,4.0523405347433235,11.216482963815327,-3.0078266702261303,-1.1549999999999998,-0.66,-0.14,206.05987929540794,3.175016085846779,1.7210044935878435,-101.875,-45.63,17.215,164.91910551482363,4.653311207640486,2.4010937331900073,-28.745,-21.44,0.25,120.98323434418899,2.75536151847568,1.714251481081536,-71.72,-26.94,28.535,"upSwap"
6.731543939507771,4.682129766131188,-2.0535598317123234,-0.28500000000000003,-0.12,0.595,5.993885932467231,4.984280773610478,-0.8065606717774868,-1.025,-0.48,0.5,5.512545000356222,1.9910982954513736,-1.7096045725466216,-1.205,-0.67,-0.095,265.4967198577754,8.165780665686185,2.6660988552386473,-106.845,-48.5,-5.654999999999999,192.48665292751625,11.776516491711078,3.2919991377132654,-22.095,0.0,57.72,102.47804165260176,2.5451898129523887,1.7030914242965298,-73.06,-51.56,10.030000000000001,"upSwap"
6.806083203387141,5.855160290601625,-2.3585511663865053,-1.06,0.2,0.86,3.782969103507883,3.2425594817031964,1.7529565420470856,-1.385,-0.37,1.985,3.641807766690028,5.774716820988746,-2.355248504310354,-1.105,-0.5,0.48,212.1332273046037,0.9864064001684207,1.3608360198859513,-110.0,-74.62,54.97,180.92382659956252,6.899852809564767,2.504213532760776,-52.56,-14.5,58.375,143.68752708900095,4.195738279244997,1.9465790843309536,-81.56,-51.31,84.69,"upSwap"
6.206419334236203,3.1653841409398655,-1.8501222182101482,-1.945,-0.49,0.75,3.016424562765849,1.5547137590265265,0.5225677434610443,-0.29,0.36,1.095,3.7159728585814893,7.883032815782177,-2.294570789639001,-0.72,-0.24,1.3599999999999999,231.0647428958469,1.8466931213988547,1.4139867460038535,-162.09,-32.0,41.41,167.6740963553149,8.252626724396869,2.6577717239604053,-32.06,2.0,94.0,161.29836028747647,1.1637834472593829,1.397829404561859,-87.56,-35.94,59.72,"upSwap"
4.814963086443086,2.5457144891325454,-1.5676367401637084,-1.075,0.08,0.42000000000000004,4.4805216533026915,7.15996860916687,2.142187472879559,-0.775,0.66,2.015,2.4794626914102254,6.460065660726248,-1.7344029876693263,-0.21500000000000002,0.23,0.43,225.8526811314971,2.1179002343384052,1.6932847461850986,-131.47,-98.5,4.25,161.0428029467706,2.9769483852699814,1.8993072262020472,-52.625,-9.81,46.19,135.3118883947467,-0.450647097940752,1.1928042765676996,-73.595,-52.69,71.685,"upSwap"
5.35757523334506,3.8350397670994623,-2.2153708451241614,-0.16,0.0,0.405,4.128793436113659,1.4330619994836544,-0.5982238700718105,-1.42,0.14,2.12,3.5116619318791953,3.0800211441534957,-0.10145075074816298,-1.44,-0.67,-0.045,223.81663327694966,1.359248670372871,1.0724248661446547,-111.155,-30.37,13.06,147.48480849936794,8.403563656825064,2.743352766767063,-41.41,-7.44,35.405,117.54268630100786,-0.4781874939760069,1.0421363845440414,-77.155,-45.5,87.785,"upSwap"
5.8988144894506025,6.845377357421326,-2.5840170504234705,-0.935,-0.31,0.725,6.2394319796413695,9.331721207534251,2.873635373322888,-0.5349999999999999,0.2,0.74,5.87055590780521,9.573020729242746,-2.6595677489595158,-0.79,-0.39,0.5700000000000001,172.77825042797596,1.1733641596929232,1.385718009644137,-34.22,0.88,63.78,164.46877646358465,2.866883779727769,1.8971027248282664,-44.94,23.69,74.815,136.54691099712633,3.317321664835605,1.8922937271672045,-36.91,-12.31,50.97,"upSwap"
7.801955310476129,5.409081750802632,-2.3359524962450435,-0.445,-0.04,0.31000000000000005,3.763594786143391,2.184851518313435,1.292713427776841,-0.7849999999999999,0.2,2.44,5.0377425027297225,10.823731340004553,-2.9844150259936497,-1.6800000000000002,-0.59,-0.46,153.98013150434454,2.32600075749614,1.7498236264032367,-112.22,-80.19,19.095,201.4577760013958,4.6388662439983035,2.2511345072512188,-46.31,-3.25,23.12,137.53767221418005,2.0893654195542863,1.7472705750928916,-73.0,-49.56,28.25,"upSwap"
7.658554693935403,6.847347711609804,-2.588538686620811,-0.5900000000000001,-0.17,0.595,5.515402847610369,9.221221216700297,2.7957300182572107,-1.22,-0.71,0.495,3.9704621297538556,5.989755162265726,-1.5541302891071314,-1.5699999999999998,-0.93,-0.515,171.39230561992647,2.4089695644515405,1.4397855896513478,-48.22,-7.19,29.565,184.36651712850477,4.690322173220022,2.38601972730222,-49.78,-38.19,-24.185,131.8906723912253,1.8686106448194177,1.723281485926797,-58.935,-48.63,36.78,"upSwap"
6.394275192552729,5.440932230102793,-2.318196124286898,-1.15,-0.34,-0.065,3.934537184618142,2.7468596493826265,1.748354031993828,-1.01,-0.52,0.54,5.0088385689223225,8.654375208473539,-2.6895667815000883,-1.115,-0.56,0.285,228.45096034775062,2.3469058382219856,1.7630471612463012,-88.375,-11.56,41.410000000000004,162.36964463253358,4.029175317922776,2.288118191917862,-35.41,-31.62,-17.810000000000002,137.68199443783837,1.663301592492779,1.550285322919071,-81.56,-25.69,37.965,"upSwap"
6.2621719950220225,3.541166650141414,-1.6204616701408892,-0.395,0.12,0.565,4.686544264472186,3.6653459047445205,0.7767415234519862,-0.725,0.27,1.0250000000000001,3.6993875941064314,4.125370704127315,-2.0648997557769344,-1.745,-0.79,0.14500000000000002,199.92842824609107,2.4076090602344538,1.517275656138122,-94.31,-37.69,12.030000000000001,205.57214853740695,8.30344121936664,2.759315349103618,-50.375,-30.62,35.345,130.80544565262164,1.336188770349767,1.5326521754917326,-82.0,-66.19,42.31,"upSwap"
6.795612870500665,3.4066296535432263,-1.872826040394751,-1.46,-0.69,-0.09,3.913067606780912,2.194679080450796,-0.4463844112805947,-0.545,0.45,1.97,2.60911862512995,4.719340205791368,-0.7006606958586287,-1.2349999999999999,-0.49,0.020000000000000004,147.32011356226957,2.074397651319136,1.2871839037839798,-73.03,-30.0,65.56,170.18804617246184,6.042927870843584,2.4453185274084017,-58.75,-17.25,23.25,126.30324261569098,2.0326516296666695,1.6012516565362624,-76.03,-47.75,58.935,"upSwap"
6.3215185788588135,3.487029655183033,-1.6918357323625428,-0.5800000000000001,-0.15,0.09,4.873868904190807,8.179519972229745,2.689372216013593,-1.02,-0.28,1.095,4.9944137365088785,7.271820720421281,-2.3523498169634776,-1.75,-0.22,0.6000000000000001,134.82534084970115,2.171646143460439,1.2891340013055599,-66.065,-38.31,0.8150000000000013,175.92114657533625,4.618883405314748,2.368427251300183,-55.78,-41.56,-4.905,118.55855839847163,1.1279502158416452,1.533677302940452,-61.875,-52.19,47.185,"upSwap"
5.399727770915863,3.489610662495214,-2.061622806843491,0.05,0.32,0.455,4.764911731556401,3.8655427339645856,1.5580725849402168,-1.095,0.35,2.285,3.985126275109915,4.508051098055987,-1.1771782977354088,-1.065,-0.93,-0.51,244.68485274697642,2.5505897326341627,1.790405935982906,-126.405,-28.0,-5.255000000000001,165.08229778190145,3.688271276582342,2.098384773800219,-59.685,-6.37,13.905000000000001,120.86536497079636,0.9179778847626698,1.501749895542933,-63.345,-55.44,40.22,"upSwap"
5.4581635669709945,3.971426823742174,-2.0287177512492462,-1.12,-0.05,0.835,3.290059631823165,1.2603472854639568,0.8986609871863008,-1.165,0.73,1.64,3.4924994460919216,5.981196065811807,-2.116278167204866,-2.145,-1.72,0.16499999999999998,156.63661608047735,1.9138701084457006,1.58041011328774,-102.375,-62.75,1.4399999999999995,191.35025607508342,5.78597376594509,2.3492929213332565,-60.5,10.06,38.875,122.9986651418082,1.4920838019836147,1.5778054683171594,-83.53,-68.81,26.375,"upSwap"
5.590499168444706,1.4379390056470358,-1.5355840416615347,-0.385,0.0,0.255,4.013435412402174,3.5199101257907826,1.8262838972864355,-0.05,0.33,0.5549999999999999,3.992941391052585,4.902847776057169,-1.2972339518929141,-1.87,-1.07,-0.66,105.8216302400727,0.6677580890854511,0.9571881431425632,-103.03,-73.5,-17.31,189.22100188479533,3.7322477710267847,2.1036709668192324,-46.935,-3.87,34.91,113.55885525429828,3.516404186567761,2.106912269600707,-66.125,-54.81,-37.0,"upSwap"
5.429987722515278,2.5970273967766238,-1.8850892511401276,-0.51,-0.31,0.16999999999999998,3.744748449813546,2.8900441020233654,1.3023295893668845,-0.63,-0.33,0.595,2.6831284157188775,6.2170960152573995,-0.8699976587548343,-1.1,-0.18,0.02,128.83564722249076,1.5293666657277267,1.3968666197840771,-11.0,1.87,8.75,173.82894141737648,4.553901769599727,2.33341293753793,-37.81,-25.56,0.75,113.37075822694484,0.12645787683969134,1.289073216329011,-18.685000000000002,-13.06,76.69,"upSwap"
6.587723286176954,7.807485295331065,-2.631044021260491,-0.765,-0.22,1.17,5.171172842927276,5.692506960090937,2.1214265889476795,-1.925,-0.17,0.925,3.7253440876553356,4.807973908713595,-1.7058504757709076,-3.585,-1.09,-0.275,238.51053623926734,0.8271127894521344,0.6319339374722118,-112.78,-8.56,72.875,150.7306431764323,2.3998658222561513,1.7854847388440012,-20.28,-5.12,89.845,134.7098724136961,1.5141958683983816,1.224639664225274,-59.375,-6.37,32.78,"upSwap"
6.704340598235062,7.462862413277583,-2.6324749998850483,-0.475,-0.41,0.32,4.010875334933878,3.6032276358815833,-1.0459187853226075,-1.3599999999999999,-0.34,0.5549999999999999,4.018012775821733,2.952974826957769,-0.5813377417403838,-1.31,-0.74,-0.425,137.94423897599592,1.2322984499203589,1.528002650173382,-50.845,-15.13,33.81,197.0107626429146,12.461746869934405,3.4349943057944405,-26.25,-11.81,-6.845,83.58424582134967,3.9403065080775033,1.7894938407821759,-18.715,-0.5,58.565,"upSwap"
5.809961888244806,2.9690584194167142,-1.83118389473644,-0.32499999999999996,-0.13,0.65,3.066343720055501,3.4122251349646646,1.8247553457372427,-0.42,0.16,0.44999999999999996,4.641905704711005,6.911020422266385,-2.33029392455791,-2.45,-0.42,-0.10500000000000001,119.56246848206092,1.3698269321747052,1.0991936282925667,-70.66,-21.19,26.0,195.09660708284522,5.333003622061784,2.440395399738394,-46.44,-29.0,-4.375000000000001,106.29289558752716,3.066324733596014,1.8261973370943954,-45.44,-24.81,13.564999999999998,"upSwap"
6.25757126169875,5.164175036945898,-2.2981656064798677,-0.46499999999999997,-0.12,0.605,3.2999066364859186,1.7218484166417216,0.19791981691638635,-0.54,-0.14,0.88,4.060842042635751,4.857138676690151,-2.0795205483336034,-1.99,-0.79,0.0049999999999999975,172.1226426819247,4.7447960164770295,1.848915697970306,-64.785,-23.44,-7.8100000000000005,190.1840517448696,8.043351128852379,2.7445277988221433,-45.315,-31.0,-0.625,88.03742663533181,2.734422634359883,1.6348090667251562,-40.095,-26.44,22.25,"upSwap"
5.7774707763370445,6.66716523023218,-2.537118258628131,-0.41000000000000003,-0.2,0.38499999999999995,4.107764193167211,0.7684602400079612,0.1033197495074414,-1.185,-0.23,1.2249999999999999,3.6238550901333944,6.902737055577403,-1.8110338570524618,-1.005,-0.68,-0.41000000000000003,115.20506515815717,3.3676589084134294,1.8820815318770714,-55.655,-26.81,0.625,186.59613258892279,11.092307259298092,3.195548502370863,-31.560000000000002,-24.81,10.06,77.60189419632192,3.2627637750130694,1.8967821172128005,-45.94,-31.0,5.5649999999999995,"upSwap"
5.608181523453036,4.503644690498018,-2.076356445040324,-1.185,-0.35,0.24000000000000002,2.7307696455656707,2.6383418947803436,1.466594966994641,-0.875,-0.51,-0.05,3.316615888579947,5.055548363286754,-1.4669426579540639,-1.675,-0.44,-0.195,235.30337071432658,2.313068284788991,1.6366287178702619,-81.28,-25.56,18.655,168.2475943137998,4.371121874941358,2.3349940450594406,-34.97,-24.06,13.215,111.51636404368557,4.1399676508500365,2.121380488894243,-52.0,-32.88,4.9399999999999995,"upSwap"
5.812717420408789,4.847576141632826,-2.379191378258939,-0.775,-0.26,0.375,5.145097805539893,2.471493137139916,1.5061443216691497,-1.52,-0.84,0.845,4.540788897264858,7.40597441836812,-2.23457699404758,-2.495,-1.06,-0.49,181.06668025369888,5.83799076334848,1.9825689947540777,-64.94,-31.25,1.0350000000000001,182.0223802880137,8.927589996575634,2.870288050708278,-39.5,-18.37,53.19,132.8694734298432,2.6688951203508715,1.430312813077785,-132.345,-26.19,-11.780000000000001,"upSwap"
6.9691500472405075,6.617218271503407,-2.5932243919079134,-0.46,-0.18,0.14,3.828695786892898,6.1933417529561785,2.338598839134526,-0.53,-0.13,0.485,4.322799688032878,11.240768562604206,-3.2463265271572537,-0.895,-0.7,-0.41000000000000003,136.58432192326504,2.644117760539051,1.796904334425528,-74.625,-34.13,6.6899999999999995,202.38037419670908,6.472597076348074,2.54386554866427,-36.06,-4.0,5.245,108.05172025249672,1.3829783293007782,1.5131189993827918,-49.75,-27.56,49.94,"upSwap"
4.73980389387377,8.45140170867963,-2.9003766200579943,-0.545,0.16,0.225,3.7724418011226017,5.3112965260965685,-0.05420984974450562,-1.25,-0.57,0.15000000000000002,6.418215001815053,13.207113193405199,-3.5067113003100516,-1.3399999999999999,-0.62,0.075,302.90596941876834,11.016683276977112,3.2149627615975995,-60.72,-18.12,38.22,173.1869185426131,12.409046783761674,3.417884278562208,-59.06,-40.31,-6.220000000000001,84.3768928253295,6.4427040792084105,2.441740604916627,-52.065,-42.0,-16.87,"upSwap"
6.4304506248081275,5.732743291433217,-2.4508472351954103,-0.6000000000000001,-0.22,0.25,4.199826300263019,1.8469350134246811,1.213492437108182,-1.645,-0.55,0.59,5.3685545629375975,8.554004431389583,-2.0168837964797572,-2.505,-1.61,-1.1800000000000002,169.94598042851595,3.1981812001371575,1.9035827078714835,-34.22,-11.94,31.810000000000002,198.01969959240586,10.056301271404617,3.063302516054666,-39.69,-21.94,-6.905,82.29310068865058,5.840226994322657,2.433337415262309,-38.06,-18.62,-4.9350000000000005,"upSwap"
5.914358396148752,5.160145543627739,-2.417020259549858,-0.55,-0.28,0.09,4.392552138075801,4.005612696892682,-0.8217870648794191,-0.9750000000000001,-0.34,0.73,4.041636514369608,6.357598484250507,-0.7872282483016481,-2.5700000000000003,-1.26,-0.915,195.8828660510688,1.8673297147512358,1.1194541700617031,-68.785,-15.63,29.25,193.25210129578954,12.140159181123444,3.3600946916240417,-47.22,-16.12,11.625,85.7935022903139,4.952676838165856,2.1128565451858807,-62.345,-40.81,5.904999999999999,"upSwap"
5.661995105210579,4.644336697426232,-2.2271649045953,-0.71,-0.23,0.105,4.980957548026092,7.43028815007417,1.638622263841212,-0.84,-0.52,0.43499999999999994,7.294696181538501,12.592195799633643,-3.365349629810202,-1.115,-0.75,-0.55,263.59997042235545,7.363685121644608,2.767443615139229,-31.245,-9.06,3.875,160.83538739374256,12.840261109145654,3.502402335583539,-34.755,-29.75,-12.344999999999999,89.31892342024943,2.7677506249444006,1.838705673716094,-47.97,-32.38,13.63,"upSwap"
4.524052965880842,6.849622436980439,-2.4514275723033907,-1.02,-0.34,0.025,2.0518927383086596,6.744785726938553,-2.174090925916395,-0.5900000000000001,-0.04,0.47500000000000003,5.553638275512559,10.04640213806033,-2.843236333777007,-0.63,-0.02,0.525,115.3323248703502,1.9761016331119627,1.4684928866783582,-39.655,7.19,90.25,153.66448673590628,6.614422205444167,2.172043912012496,-49.5,-38.31,-22.405,64.66795557380208,-0.0010777484024919737,1.1028746290837956,-30.685000000000002,-17.87,32.905,"rightSwap"
5.073098330080609,4.044950978951961,-2.001328390669306,-1.15,-0.23,0.465,2.563430922657776,1.687828052044953,1.6703186562864951,-0.8200000000000001,-0.01,0.565,4.114269361739989,5.107913749745705,-1.7605565886986942,-0.765,-0.62,0.07499999999999998,102.48338286673369,2.1711123058477533,1.3410874327587743,-38.44,11.31,14.28,189.1186376275359,7.373344230329285,2.6390949013923595,-50.31,-39.31,5.4399999999999995,119.20557446616967,0.3489042613692197,1.3491657320121562,-64.095,-47.5,49.905,"rightSwap"
4.532608310370321,5.813134457050126,-2.2010962293185288,-0.845,-0.35,-0.049999999999999996,3.576951748280065,4.93869121062539,1.3415017083735568,-0.96,-0.08,0.5599999999999999,3.9619267799296605,4.580045325119337,-0.5429907886066215,-0.91,-0.71,-0.16499999999999998,90.49239887573826,2.0759059021558306,1.440140439221921,-45.755,4.0,50.375,157.83885031439956,2.4995808603965095,1.6784147049829223,-68.03,-46.75,20.91,101.47004843091102,0.372179795832861,1.2758679450677535,-57.78,-39.06,62.095,"rightSwap"
4.774934853706682,3.4676251740118547,-1.862016003411416,-0.6100000000000001,-0.05,0.08,1.9719514144502601,3.6962221775111077,-1.0523669674792782,-0.615,0.11,0.54,6.460704811912294,5.484567443409802,-2.0117490774544824,-0.875,-0.69,0.13,68.77918076472463,0.23931631338013126,-0.4935316117684979,-35.94,0.5,43.875,194.91595092683997,8.793022500512667,2.7410071541069905,-65.965,-57.5,9.25,76.24964029891737,0.9139788057984832,1.4176812431899948,-48.845,-38.56,23.845,"rightSwap"
3.3332255220660336,0.8848926382051019,-1.0557625793265857,-1.705,-0.65,0.365,2.7913289205783585,2.3919209522175287,-1.1541639204141223,-0.87,-0.11,0.645,4.173307469872695,5.308771678295515,-1.7609646013356417,-1.115,-0.54,-0.10500000000000001,61.6942393544471,1.5280403994410223,0.8797197011206574,-20.19,11.31,30.75,160.5305133789657,2.8503239609638564,1.803056181477671,-79.375,-34.88,14.715,86.56796342978707,0.7065190113498199,1.3957768492549374,-48.345,-32.38,41.19,"rightSwap"
3.43273624026637,4.014190172792952,-1.8792173557975682,-1.5350000000000001,-0.59,-0.22499999999999998,2.6314993010503676,4.613516944570242,-0.3173273301578555,-0.05,0.04,0.195,3.4016917359847088,2.3702558558505933,-0.1795134915955369,-0.84,-0.26,0.18,60.71362400647815,-0.3063917027258367,0.8025762023510218,-38.565,-0.88,33.53,191.21986101269474,7.255464816810741,2.640631391725026,-67.5,-37.56,-20.28,70.92489384318222,2.117571560619088,1.4749723197677564,-27.0,-7.81,36.625,"rightSwap"
5.206038618300684,4.091982299744724,-2.314256317729003,-0.81,-0.39,-0.07,2.55414639547615,3.4208846809786335,-1.0531515121971429,-0.465,-0.11,1.76,5.502174721568434,4.031630894410629,-1.7826909658577614,-0.395,0.12,0.22,75.91891171004822,5.58530517691564,-1.070718333294955,-4.0600000000000005,11.19,29.935000000000002,168.84539260180347,13.446157970310605,3.589718826406571,-60.78,-29.87,-3.185,76.30425478369628,4.1873820789602965,2.029321194874953,-4.4350000000000005,2.87,26.875,"rightSwap"
3.6418313028056697,3.73311292876751,-2.1866254200630744,-0.69,-0.39,-0.275,3.019559728235385,3.453699610624307,-1.7252152007381718,-0.94,-0.48,1.02,3.8590355321110015,6.896688466734868,-2.350639897310906,-0.585,-0.19,-0.07,56.42251430902723,7.314371051918962,-2.2575702788078096,-13.22,4.62,23.810000000000002,121.06782425369595,11.142443823813803,3.272038829556289,-47.44,-39.31,-28.405,82.48064067230737,5.130776061447999,2.1755258816001306,-28.155,-9.69,12.685,"rightSwap"
3.5897788763310174,7.205729055050697,-2.478468049157501,-1.075,-0.71,-0.095,2.6312023324491247,4.521130975735072,0.7587513312891186,-0.16499999999999998,-0.08,0.41500000000000004,3.579706425845295,1.7139432222966748,-0.8030644355730724,-0.6799999999999999,0.12,0.54,87.32709565328561,5.48059195478318,-1.724981413088501,4.5600000000000005,12.44,19.155,208.20429735055444,10.021001997683907,3.1188673813624055,-63.595,-42.13,-32.285,66.41261543239678,2.383273811527368,1.6669844775329459,-34.72,-16.0,19.655,"rightSwap"
3.2407601988833834,0.786509732151015,-1.4142928189520212,-0.6699999999999999,0.06,0.41500000000000004,3.19718596506961,4.419321491428888,-0.46338812106576793,-0.765,-0.65,0.595,4.262043216692246,4.019136545028812,-0.8214831998896851,-1.55,-0.28,0.16999999999999998,62.89783702844752,-0.6264137529923008,0.5364244791406613,-8.965,10.44,71.685,151.47808268933858,4.603189205803834,2.2902551815067724,-68.56,-55.81,-28.03,85.43279562657088,1.512011919793168,1.596973201943514,-35.66,-28.12,39.97,"rightSwap"
3.684689300076092,3.218259451351683,-1.7018473375648813,-1.155,-0.76,0.12,4.395942718115465,4.65543087447555,-0.00021498444508571182,-0.875,0.35,0.76,4.175373151274141,5.14834710402893,-1.3485601170980486,-0.96,-0.32,0.11499999999999999,63.55057682103062,-0.868333264791457,0.034551854199083236,-32.375,5.0,53.315,159.2287066036356,5.2677991255779295,2.3771943533048643,-80.31,-40.56,-17.560000000000002,81.94100730461663,3.231198012837627,1.8641386622129532,-21.595,-5.25,39.31,"rightSwap"
4.784599500580208,7.474404749759112,-2.339019098000839,-0.81,-0.21,0.305,3.0627182138000966,3.059616064177267,1.7977073326244883,-0.23,0.12,0.595,3.4959108084950308,1.0221248583393159,-0.31166346767944325,-1.7149999999999999,-0.6,0.65,148.08413968641838,0.827426072688227,-0.04379996633205008,-36.155,-16.25,46.065,249.68233213997567,9.897513574844627,3.0483393534636924,-71.935,-41.56,-8.53,92.3231486887743,2.8695941124162516,1.730695975993902,-39.5,-25.19,-2.3449999999999998,"rightSwap"
5.237141623152117,6.623537261360881,-2.451242709243693,-0.42000000000000004,0.21,0.615,2.96757958131346,2.4390981931507705,1.5168082207038744,-0.455,0.18,1.565,3.792838866425341,2.8959619801644294,-1.257151850827681,-1.22,-0.38,0.15,122.33124829545315,0.763019334400755,1.1906117392914255,-56.375,-3.0,33.155,170.34879631704672,7.517746177761814,2.756403259051475,-50.875,-47.0,-27.72,96.6529256227072,0.5443400151623052,1.1691222594500286,-35.375,-13.56,54.095,"rightSwap"
3.5602086616216355,5.365927792990765,-2.4410593314636864,-0.495,-0.26,0.07,1.9863565593700394,0.7905647621150838,-0.04708249284953703,-0.39,0.0,1.8399999999999999,3.4863973764714014,3.0148868819713552,-1.4150898996056671,-0.815,-0.33,0.205,104.23488741893519,4.4291808781528745,-1.0723753689264952,-6.22,12.94,28.97,181.8787686580581,11.070581618059805,3.2523275914799297,-48.47,-36.31,-28.314999999999998,101.55651755127712,-0.4215527500136962,1.0564829421860888,-30.185000000000002,-11.94,89.0,"rightSwap"
4.583656473457263,6.213396356443453,-2.420665038575074,-0.96,-0.16,0.095,3.265061802084085,3.769641368638738,-0.41124353520035123,-0.64,-0.1,0.185,6.530469100046846,2.2046110069520823,-1.1816716702073415,-1.15,-0.56,1.7349999999999999,121.39774784135156,2.7885930757156006,-0.6547068368213201,-36.75,4.75,63.285,235.34232985366734,10.214688953675637,3.0548096881009417,-75.03,-49.81,-19.845,85.2988961744021,0.9809200439418726,1.2339441367451913,-43.095,-23.81,62.315,"rightSwap"
6.303415023015774,5.37173190631579,-2.323726704453659,-2.035,-0.48,0.04,3.314161820344409,7.169634519278138,-2.498749577145998,-0.965,0.18,0.745,5.23475582729783,6.094346121825839,-1.217380440032333,-1.225,-0.81,-0.62,113.18797711687193,0.28613184394526314,0.22229430178876686,-57.09,11.81,69.28,185.09769518772924,10.854486757674191,3.046977171390744,-86.09,-59.38,3.7800000000000002,108.86404328772831,-0.03696725128611389,1.1048924058433578,-61.0,-11.94,63.375,"rightSwap"
3.7630986472017214,1.4022563494486633,-1.475526281492869,-0.5800000000000001,-0.02,0.33499999999999996,2.3340047333366947,4.100765301018234,-0.6438502831154722,-0.9650000000000001,-0.24,0.32,4.128070920394843,3.959812594686503,-0.48543803686352427,-1.02,-0.71,-0.024999999999999994,80.60400981399896,-0.6390058270084178,0.759060499464182,-57.44,-4.0,49.16,171.80626384999834,4.29829675655514,2.2173376363871045,-63.22,-45.12,-11.25,97.56263554885187,-0.6453755164084445,1.1335155282001323,-43.815,-40.69,71.685,"rightSwap"
4.832423921013238,0.9476461033255381,-1.4532259557744764,-2.48,-0.47,0.24,2.568771802132017,6.239781605612708,-2.3414989951970173,-0.605,0.36,0.9299999999999999,2.9731721075229363,1.3344245828498194,-0.2210577498432309,-1.285,-0.46,0.7849999999999999,82.27371780193465,1.8187363890057604,1.3653932408922378,-17.185,5.87,24.810000000000002,159.32049837625144,6.710814291516534,2.228946184846262,-94.625,-30.12,27.595,112.38409755324436,0.27317002633764353,1.224886046763345,-63.715,-57.13,95.75,"rightSwap"
5.224911755919219,3.724451418685204,-2.0462590067141084,-0.865,-0.16,0.355,1.9421490306211975,10.247176812301934,-2.9699528131780872,-1.045,-0.28,0.265,4.0825563886695635,5.120438393051832,-0.025235116393036588,-0.875,-0.65,0.25,72.52534206022321,1.1852242017023906,-0.08459894159619244,-31.75,5.87,46.31,157.586069528762,6.784791480104231,2.429462103995937,-79.935,-55.56,-0.875,97.58595972391774,4.319866327472023,2.0785505906654005,-51.75,-31.62,8.785,"rightSwap"
3.919035352639485,2.871145210527458,-1.915301233603567,-0.7050000000000001,-0.02,0.08499999999999999,4.346883393662088,6.017095043251023,-0.48895605447847723,-0.54,0.08,0.46499999999999997,4.70037050211394,3.232195720863201,0.5251834577348058,-0.9750000000000001,-0.67,0.28,79.54135934037264,2.0061396634919664,-0.5775412370904338,-15.215,-2.25,36.625,195.23695108642679,7.7330018521441355,2.7840330895894656,-74.81,-63.19,-47.345,82.47563507456236,1.316275163423657,1.404617758470732,-48.905,-23.31,57.875,"rightSwap"
5.39034966619138,3.9550892690762627,-2.102057930249313,-0.6799999999999999,-0.31,-0.13,2.180186317944497,4.3107402263384875,1.8723435249441178,-0.5800000000000001,-0.29,0.37,5.9463463772383145,3.4949505454155068,-1.3549727264391629,-0.8300000000000001,-0.08,1.385,91.60049725899549,3.8886443559157655,-1.2196817162056355,-9.875,18.5,39.0,205.82809437790092,10.423715130649537,3.068980448702705,-55.41,-34.25,-19.125,94.05223646362442,1.702345677620972,1.5930021179653076,-35.875,-25.44,43.155,"rightSwap"
